Table,Sheet,Field,Type,Position,ZH,VN,TH
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z46,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z47,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z48,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z49,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z50,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z51,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060101'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z52,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z53,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z54,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z55,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z56,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z57,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Ngày Phụ Nữ]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9060201'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z59,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z60,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z61,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z62,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z63,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z64,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z65,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z66,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Quà Nữ Thần]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080501'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z68,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z69,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z70,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z71,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z72,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z73,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z74,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z75,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Chúc Phúc Mùa Xuân]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9080502'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z77,Ta tham gia<color=#009800>[Vui Halloween]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9090101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Vui Halloween]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9090101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Vui Halloween]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9090101'><u>Đi nhận</u></color></color>
act_24006_privilege_draw.xlsx,act_24006_privilege_draw,share_xinyuan,后端,Z78,Ta tham gia<color=#009800>[Vui Halloween]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9090101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Vui Halloween]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9090101'><u>Đi nhận</u></color></color>,Ta tham gia<color=#009800>[Vui Halloween]</color> đã trúng thưởng lớn may mắn: [~p_~p] <color=#009800 click='jump' param='9090101'><u>Đi nhận</u></color></color>
